"strain"	"gi_score_method1"	"zscore_method1"	"gi_score_method2"	"qval_method2"
"180"	"PRE7g7-SEC18-TRg-4"	0.03473218836965	0.39954469154509	0.0369138418486254	0.844719253996282
"181"	"PRE7g7-SEC18-TRg-5"	0.107316856086865	1.32858805024674	0.109531549831401	0.46942182164347
"182"	"PRE7g7-PAB1-NRg-3"	-0.0241740438490342	-0.354422303828037	-0.0235055233534752	0.792875694510358
"183"	"PRE7g7-POP8-TRg-2"	-0.159987727586172	-2.09276188524446	-0.157186817306511	0.319271569316819
"184"	"PRE7g7-PAB1-NRg-4"	0.0652623263901412	0.790313470410146	0.0660006384931543	0.371883514574522
"185"	"PRE7g7-BIG1-TRg-4"	-0.00522975733126416	-0.111945977515654	-0.00398830418653749	0.954054274600165
"186"	"PRE7g7-BIG1-TRg-5"	-0.0656966939839223	-0.885889121225351	-0.063312126242364	0.833297980202687
"187"	"PRE7g7-BIG1-TRg-6"	NA	NA	NA	NA
"188"	"PRE7g7-RPO41-NRg-1"	NA	NA	NA	NA
"189"	"PRE7g7-RVB2-NRg-2"	-0.0901374657562755	-1.19871740040286	-0.086711113816855	0.614183287878275
"190"	"PRE7g7-PET117-NRg-8"	NA	NA	NA	NA
"191"	"PRE7g7-VPS45-NRg-9"	NA	NA	NA	NA
"192"	"PRE7g7-YCG1-NRg-1"	NA	NA	NA	NA
"193"	"PRE7g7-NOC4-NRg-1"	-0.0752962206069304	-1.00875772056276	-0.0722739755033491	0.675338031380496
"194"	"PRE7g7-NMD3-NRg-2"	NA	NA	NA	NA
"195"	"PRE7g7-DRS1-TRg-2"	-0.0524234212771819	-0.715998616188179	-0.0490203556364873	0.473147621531427
"196"	"PRE7g7-HTB1-NRg-2"	0.0488530345654172	0.580283665628917	0.0507060746959088	0.545435346794115
"197"	"PRE7g7-IPI1-TRg-2"	NA	NA	NA	NA
"198"	"PRE7g7-SEC18-NRg-1"	NA	NA	NA	NA
"199"	"PRE7g7-SEC18-NRg-2"	-0.12779603538583	-1.68072613741114	-0.128339655849714	0.460153787756215
"200"	"PRE7g7-JIP5-NRg-2"	0.0441531885502004	0.520128251755995	0.0478058242998964	0.776942822094801
"201"	"PRE7g7-YPT1-TRg-3"	NA	NA	NA	NA
"202"	"PRE7g7-YPT1-TRg-2"	NA	NA	NA	NA
"203"	"PRE7g7-CLF1-NRg-2"	NA	NA	NA	NA
"204"	"PRE7g7-SNF2-NRg-7"	-0.00449200787344947	-0.102503194959443	-0.000763999854573469	0.954704704336665
"205"	"PRE7g7-SNF2-NRg-4"	-0.114360911271594	-1.50876402441654	-0.110242353496001	0.490030529620292
"206"	"PRE7g7-RPL25-NRg-1"	NA	NA	NA	NA
"207"	"PRE7g7-NOP56-TRg-1"	-0.0552298510429633	-0.751919355616506	-0.051315804910626	0.593604253340521
"208"	"PRE7g7-NOP56-TRg-2"	NA	NA	NA	NA
"209"	"PRE7g7-TRS31-TRg-1"	-0.0551360295413865	-0.750718492601153	-0.0556853310531077	0.538298170690262
"210"	"PRE7g7-DBF4-TRg-2"	NA	NA	NA	NA
"211"	"PRE7g7-DBF4-TRg-1"	NA	NA	NA	NA
"212"	"PRE7g7-RPC19-TRg-4"	-0.00309962159721833	-0.0846814253851908	-0.000395120543754957	0.985318570451574
"213"	"PRE7g7-RPC19-TRg-6"	0.137266366090288	1.7119251135705	0.139961937652753	0.582896841395482
"214"	"PRE7g7-RPC19-TRg-3"	0.0390434296892029	0.454726181543711	0.041511950849558	0.863794875120146
"215"	"PRE7g7-ROK1-NRg-1"	0.128659079634284	1.60175663626139	0.132116717668572	0.613017002514409
