"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-BFR2-TRg-3"	"PRE7g7-BFR2-TRg-3"	"PRE7g7"	"BFR2-TRg-3"	0.957076088045597	0.910254563011773	0.872716332991508	0.913348994682959	0.0422649227932838	0.0878906043616665
"PRE7g7-MCM2-TRg-6"	"PRE7g7-MCM2-TRg-6"	"PRE7g7"	"MCM2-TRg-6"	1.13732208947387	1.15826231706782	0.925912446014524	1.0738322841854	0.128529499245488	0.109552811680796
"PRE7g7-MCM2-TRg-4"	"PRE7g7-MCM2-TRg-4"	"PRE7g7"	"MCM2-TRg-4"	0.863301147305745	1.04311584478313	1.0643792514332	0.99026541450736	0.11046708548307	0.0625417785224354
"PRE7g7-MPP10-TRg-1"	"PRE7g7-MPP10-TRg-1"	"PRE7g7"	"MPP10-TRg-1"	0.783610648416784	0.829402116137077	0.863376982359939	0.825463248971267	0.0400287773182641	-0.0638113921186517
"PRE7g7-RET2-TRg-4"	"PRE7g7-RET2-TRg-4"	"PRE7g7"	"RET2-TRg-4"	0.844816373144984	0.666702677860471	0.624174768548094	0.711897939851183	0.117058268394759	0.227071074241255
"PRE7g7-RET2-TRg-1"	"PRE7g7-RET2-TRg-1"	"PRE7g7"	"RET2-TRg-1"	0.934148862611078	0.710242793026965	1.034388575135	0.892926743591016	0.16595803486721	0.145583938266913
"PRE7g7-RPS2-NRg-1"	"PRE7g7-RPS2-NRg-1"	"PRE7g7"	"RPS2-NRg-1"	0.847125703003859	0.836451071764158	0.885498209397361	0.856358328055126	0.025794116606419	-0.0373125791757319
"PRE7g7-RPS2-NRg-2"	"PRE7g7-RPS2-NRg-2"	"PRE7g7"	"RPS2-NRg-2"	0.811887234491785	0.712796403985934	0.699310213818433	0.741331284098717	0.0614741891626907	-0.102873687300753
"PRE7g7-ORC4-NRg-3"	"PRE7g7-ORC4-NRg-3"	"PRE7g7"	"ORC4-NRg-3"	0.832688992550907	0.806854931920065	0.983932019353162	0.874491981274711	0.0956540178096511	0.0103066615151692
"PRE7g7-TIP20-TRg-7"	"PRE7g7-TIP20-TRg-7"	"PRE7g7"	"TIP20-TRg-7"	0.730787667300171	0.751917155293741	0.877622463236896	0.786775761943603	0.0793817117957419	-0.137769079713445
"PRE7g7-SMT3-TRg-1"	"PRE7g7-SMT3-TRg-1"	"PRE7g7"	"SMT3-TRg-1"	0.943065257412167	0.873991550436027	0.795396559382441	0.870817789076878	0.0738854902218443	-0.0965378932629363
"PRE7g7-MSS18-NRg-6"	"PRE7g7-MSS18-NRg-6"	"PRE7g7"	"MSS18-NRg-6"	0.927709435599853	1.02672396699285	0.866695247302317	0.940376216631673	0.080762821197188	0.0525471616327522
"PRE7g7-YEF3-NRg-9"	"PRE7g7-YEF3-NRg-9"	"PRE7g7"	"YEF3-NRg-9"	0.458176161939248	0.569804055682665	0.569982856996991	0.532654358206301	0.0645000719524617	0.0224972245048518
"PRE7g7-ASK1-NRg-1"	"PRE7g7-ASK1-NRg-1"	"PRE7g7"	"ASK1-NRg-1"	0.952412001027484	1.03616697700851	0.850886856655633	0.946488611563875	0.0927819791583854	-0.0302110613973952
