"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-RPF1-TRg-3"	"PRE7g7-RPF1-TRg-3"	"PRE7g7"	"RPF1-TRg-3"	0.494751155005216	0.731955793730294	0.477322401252004	0.568009783329171	0.142248589128966	0.00189376778655537
"PRE7g7-SUB2-NRg-4"	"PRE7g7-SUB2-NRg-4"	"PRE7g7"	"SUB2-NRg-4"	0.608681675788859	0.547385447175627	0.46433418463399	0.540133769199492	0.0724464607539827	0.00211330754827677
"PRE7g7-GPI15-TRg-3"	"PRE7g7-GPI15-TRg-3"	"PRE7g7"	"GPI15-TRg-3"	0.523338403709132	0.513379993532714	0.537657662541221	0.524792019927689	0.012203935971841	-0.0216402573408166
"PRE7g7-ERG9-TRg-6"	"PRE7g7-ERG9-TRg-6"	"PRE7g7"	"ERG9-TRg-6"	0.577945485881018	0.593710873880362	0.595346772136752	0.589001043966044	0.00960926970195179	0.010007907976664
"PRE7g7-RPT2-NRg-1"	"PRE7g7-RPT2-NRg-1"	"PRE7g7"	"RPT2-NRg-1"	0.576974915611589	0.37722949254359	0.383567846098866	0.445924084751348	0.113537587975602	-0.0640020561678799
"PRE7g7-YOS1-NRg-3"	"PRE7g7-YOS1-NRg-3"	"PRE7g7"	"YOS1-NRg-3"	0.354390125103034	0.529812611973832	0.500982971010956	0.461728569362607	0.0940688219420295	-0.0414037249601875
"PRE7g7-SCM3-TRg-4"	"PRE7g7-SCM3-TRg-4"	"PRE7g7"	"SCM3-TRg-4"	0.553585934904789	0.654235569827407	0.505043013320388	0.570954839350861	0.0760977257250019	0.0283741617946518
"PRE7g7-SCM3-TRg-6"	"PRE7g7-SCM3-TRg-6"	"PRE7g7"	"SCM3-TRg-6"	0.493253665769665	0.528188707152721	0.597799042683767	0.539747138535384	0.0532224760843453	0.0204732215453749
"PRE7g7-RLP7-NRg-1"	"PRE7g7-RLP7-NRg-1"	"PRE7g7"	"RLP7-NRg-1"	0.507701514726307	0.73013070510725	0.635919620434006	0.624583946755854	0.111647029994907	-0.00939545997344882
"PRE7g7-TFB2-NRg-4"	"PRE7g7-TFB2-NRg-4"	"PRE7g7"	"TFB2-NRg-4"	0.511348126264128	0.525521067066299	0.43177498537105	0.489548059567159	0.0505323078762221	0.0288506385621469
"PRE7g7-IMP4-TRg-1"	"PRE7g7-IMP4-TRg-1"	"PRE7g7"	"IMP4-TRg-1"	0.639819855415034	0.624794449934065	0.582193638303195	0.615602647884098	0.0298925098201796	-0.0145563898600453
"PRE7g7-IMP4-TRg-3"	"PRE7g7-IMP4-TRg-3"	"PRE7g7"	"IMP4-TRg-3"	0.579723840387663	0.67271192958335	0.621133544201277	0.624523104724096	0.0465866185022014	-0.0427328065199912
"PRE7g7-PRE4-TRg-3"	"PRE7g7-PRE4-TRg-3"	"PRE7g7"	"PRE4-TRg-3"	0.557091088284577	0.564725062519604	0.669375782134009	0.597063977646063	0.0627400764414773	0.0391323122754242
"PRE7g7-SUB2-TRg-3"	"PRE7g7-SUB2-TRg-3"	"PRE7g7"	"SUB2-TRg-3"	0.385310749314062	0.493197795712366	0.372958924073648	0.417155823033359	0.0661432392870091	0.0439129563904702
"PRE7g7-RPP0-NRg-4"	"PRE7g7-RPP0-NRg-4"	"PRE7g7"	"RPP0-NRg-4"	0.335939831446013	0.501677178482797	0.388332273490436	0.408649761139749	0.0847160981099978	-0.0277891469446696
"PRE7g7-RPP0-NRg-3"	"PRE7g7-RPP0-NRg-3"	"PRE7g7"	"RPP0-NRg-3"	0.532135098440238	0.619809087017472	0.517439751787821	0.556461312415177	0.0553506432989363	-0.0722002195905023
"PRE7g7-TOM40-TRg-4"	"PRE7g7-TOM40-TRg-4"	"PRE7g7"	"TOM40-TRg-4"	0.584728358673939	0.538228987685807	0.548341639168979	0.557099661842908	0.0244555739339887	-0.0240313292020148
"PRE7g7-FUR1-NRg-12"	"PRE7g7-FUR1-NRg-12"	"PRE7g7"	"FUR1-NRg-12"	0.619761697548413	0.828466882745371	0.648953069444663	0.699060549912816	0.113015632906133	-0.0039924320822452
"PRE7g7-TOM40-TRg-2"	"PRE7g7-TOM40-TRg-2"	"PRE7g7"	"TOM40-TRg-2"	0.558530510915062	0.605897239945477	0.475914915696045	0.546780888852195	0.0657829109137493	0.000924980389622854
"PRE7g7-VMA11-NRg-4"	"PRE7g7-VMA11-NRg-4"	"PRE7g7"	"VMA11-NRg-4"	0.591285046085811	0.679984864518829	0.577548984172692	0.616272964925777	0.0556019285774924	-0.0288221262486853
"PRE7g7-PGS1-NRg-4"	"PRE7g7-PGS1-NRg-4"	"PRE7g7"	"PGS1-NRg-4"	0.450630109493961	0.731462190079787	0.405878238754602	0.529323512776117	0.176481489483249	-0.0975359910375782
"PRE7g7-URB1-TRg-4"	"PRE7g7-URB1-TRg-4"	"PRE7g7"	"URB1-TRg-4"	0.592563504826057	0.713687870610625	0.607519780864807	0.637923718767163	0.0660384552867205	0.0310048915251738
"PRE7g7-ARP4-TRg-3"	"PRE7g7-ARP4-TRg-3"	"PRE7g7"	"ARP4-TRg-3"	0.50999983623956	0.682391830194033	0.479669881337318	0.557353849256971	0.109342805198632	0.0410730629126916
"PRE7g7-RPT3-TRg-3"	"PRE7g7-RPT3-TRg-3"	"PRE7g7"	"RPT3-TRg-3"	0.287681391912122	0.339298881585259	0.382253465176421	0.336411246224601	0.0473521181031965	-0.156464001838647
"PRE7g7-SUI3-TRg-3"	"PRE7g7-SUI3-TRg-3"	"PRE7g7"	"SUI3-TRg-3"	0.536669436123369	0.599491682329992	0.542291848036849	0.559484322163403	0.0347612504026477	0.0363668352047075
"PRE7g7-RFC5-NRg-2"	"PRE7g7-RFC5-NRg-2"	"PRE7g7"	"RFC5-NRg-2"	NA	NA	NA	NA	NA	NA
"PRE7g7-RRP14-TRg-2"	"PRE7g7-RRP14-TRg-2"	"PRE7g7"	"RRP14-TRg-2"	0.508562708412291	0.505624598032017	0.537022043283148	0.517069783242485	0.0173415003301138	0.0479305462781754
"PRE7g7-SCC2-TRg-1"	"PRE7g7-SCC2-TRg-1"	"PRE7g7"	"SCC2-TRg-1"	0.337858880559891	0.364793265015448	0.21790943431409	0.306853859963143	0.0781965370526718	-0.10949962017069
"PRE7g7-SSC1-TRg-3"	"PRE7g7-SSC1-TRg-3"	"PRE7g7"	"SSC1-TRg-3"	0.468685211069264	0.547940351917082	0.58359137627181	0.533405646419386	0.0588158137605633	-0.0480377456166438
"PRE7g7-RRP9-TRg-3"	"PRE7g7-RRP9-TRg-3"	"PRE7g7"	"RRP9-TRg-3"	0.639858962955665	0.605699211992024	0.61528539199055	0.620281188979413	0.0176193256721119	-0.00876340076004889
"PRE7g7-MOT1-NRg-9"	"PRE7g7-MOT1-NRg-9"	"PRE7g7"	"MOT1-NRg-9"	0.374556967541691	0.581391537867081	0.330773049239875	0.428907184882882	0.133857634463718	-0.0174349239259793
"PRE7g7-RPL42A-NRg-2"	"PRE7g7-RPL42A-NRg-2"	"PRE7g7"	"RPL42A-NRg-2"	0.63048279417472	0.560752040996012	0.532051394274617	0.574428743148449	0.0506208875652961	-0.0366527026658164
"PRE7g7-SEC16-TRg-7"	"PRE7g7-SEC16-TRg-7"	"PRE7g7"	"SEC16-TRg-7"	0.253107114888202	0.312259013275205	0.311446687652182	0.292270938605196	0.0339192981108294	-0.0319604906342274
"PRE7g7-IMP4-NRg-2"	"PRE7g7-IMP4-NRg-2"	"PRE7g7"	"IMP4-NRg-2"	0.531818636076923	0.616521067472781	0.483483316374373	0.543941006641359	0.0673422208232444	-0.0262453816621535
"PRE7g7-YEF3-NRg-4"	"PRE7g7-YEF3-NRg-4"	"PRE7g7"	"YEF3-NRg-4"	0.419884588827689	0.454228688344362	0.410155523544816	0.428089600238956	0.0231538900199563	-0.00397101374743686
"PRE7g7-PUP1-TRg-1"	"PRE7g7-PUP1-TRg-1"	"PRE7g7"	"PUP1-TRg-1"	0.48926536690693	0.624961187246531	0.430784830344122	0.515003794832527	0.0996140773135698	0.00503761002095793
"PRE7g7-UTP22-TRg-6"	"PRE7g7-UTP22-TRg-6"	"PRE7g7"	"UTP22-TRg-6"	0.569580962806052	0.629323185842859	0.658906512333557	0.619270220327489	0.0455034068651739	-0.0188035169179646
"PRE7g7-DBP2-NRg-4"	"PRE7g7-DBP2-NRg-4"	"PRE7g7"	"DBP2-NRg-4"	0.600426047546043	0.632116476574629	0.448183570113581	0.560242031411418	0.0983305389201803	0.0236491779474192
"PRE7g7-PRE2-TRg-7"	"PRE7g7-PRE2-TRg-7"	"PRE7g7"	"PRE2-TRg-7"	0.574605259784765	0.646003282300028	0.521250605225529	0.580619715770107	0.0625934331213211	0.0126866224992562
"PRE7g7-ATP16-TRg-6"	"PRE7g7-ATP16-TRg-6"	"PRE7g7"	"ATP16-TRg-6"	0.65254648261881	0.694375436678978	0.652116522755258	0.666346147351015	0.0242750285590776	0.0836337306873298
"PRE7g7-UTP13-TRg-4"	"PRE7g7-UTP13-TRg-4"	"PRE7g7"	"UTP13-TRg-4"	0.429682954524189	0.62387733251028	0.5323715589461	0.52864394866019	0.0971508384893511	0.0336581681115119
"PRE7g7-DOP1-NRg-4"	"PRE7g7-DOP1-NRg-4"	"PRE7g7"	"DOP1-NRg-4"	0.403786659257983	0.531586685865015	0.437316442171941	0.457563262431647	0.0662620705846197	0.110827428815871
"PRE7g7-TIM44-TRg-3"	"PRE7g7-TIM44-TRg-3"	"PRE7g7"	"TIM44-TRg-3"	0.630136115773277	0.705002699383797	0.515431017245324	0.616856610800799	0.0954809646287578	0.0149570051303329
"PRE7g7-ATP16-TRg-2"	"PRE7g7-ATP16-TRg-2"	"PRE7g7"	"ATP16-TRg-2"	0.700741166396588	0.631505130050394	0.55861065156389	0.630285649336957	0.071073104347283	0.038434244871012
"PRE7g7-ENP1-NRg-3"	"PRE7g7-ENP1-NRg-3"	"PRE7g7"	"ENP1-NRg-3"	0.480663163736905	0.464595529741661	0.453259628030113	0.466172773836226	0.0137696846916965	-0.0470494612526732
"PRE7g7-NAF1-TRg-3"	"PRE7g7-NAF1-TRg-3"	"PRE7g7"	"NAF1-TRg-3"	0.838011275276171	0.739536568282507	0.526650997102941	0.701399613553873	0.159144984818901	0.0342464829814529
"PRE7g7-COG4-TRg-2"	"PRE7g7-COG4-TRg-2"	"PRE7g7"	"COG4-TRg-2"	0.439378706963155	0.556104911850243	0.396242153244828	0.463908590686075	0.0827061774828719	-0.0175500860231831
"PRE7g7-SOG2-TRg-7"	"PRE7g7-SOG2-TRg-7"	"PRE7g7"	"SOG2-TRg-7"	0.307771919406913	0.486037426210935	0.443391560865371	0.412400302161073	0.0930859351141799	-0.0790326069342071
"PRE7g7-YDR341C-TRg-3"	"PRE7g7-YDR341C-TRg-3"	"PRE7g7"	"YDR341C-TRg-3"	0.439600571694052	0.626530974146698	0.365624788527718	0.477252111456156	0.134466494928679	0.0214071757751112
"PRE7g7-YMR290W-A-TRg-10"	"PRE7g7-YMR290W-A-TRg-10"	"PRE7g7"	"YMR290W-A-TRg-10"	0.688459274988941	0.701767191313198	0.608173715857565	0.666133394053235	0.0506336684591643	0.00326177289319807
"PRE7g7-NUP192-NRg-9"	"PRE7g7-NUP192-NRg-9"	"PRE7g7"	"NUP192-NRg-9"	0.498778656918117	0.59444861774427	0.664597506592116	0.585941593751501	0.083236108869362	-0.00764874042195851
"PRE7g7-RPS31-NRg-8"	"PRE7g7-RPS31-NRg-8"	"PRE7g7"	"RPS31-NRg-8"	0.528414632090709	0.43271528767971	0.440951993921543	0.46736063789732	0.0530344556647215	-0.0649531044463975
"PRE7g7-SPC97-NRg-6"	"PRE7g7-SPC97-NRg-6"	"PRE7g7"	"SPC97-NRg-6"	0.0330542427786314	-0.0739322760016203	NA	NA	NA	NA
"PRE7g7-EBP2-NRg-1"	"PRE7g7-EBP2-NRg-1"	"PRE7g7"	"EBP2-NRg-1"	0.655762863655686	0.547234151885662	0.479467811501506	0.560821609014285	0.0889294697888607	0.0127873983290664
"PRE7g7-CDC48-TRg-5"	"PRE7g7-CDC48-TRg-5"	"PRE7g7"	"CDC48-TRg-5"	0.484591824217567	0.397415854544487	0.355064858100373	0.412357512287476	0.066043535565282	-0.0519336014328697
"PRE7g7-RPT1-TRg-4"	"PRE7g7-RPT1-TRg-4"	"PRE7g7"	"RPT1-TRg-4"	0.285550935728354	0.681035179791764	0.513385632713464	0.493323916077861	0.198503907219422	0.0152907591660741
"PRE7g7-ULP1-NRg-2"	"PRE7g7-ULP1-NRg-2"	"PRE7g7"	"ULP1-NRg-2"	0.452296163178772	0.478893235412912	0.484499890381389	0.471896429657691	0.0172042575985529	-0.129152003161027
"PRE7g7-RPN3-TRg-6"	"PRE7g7-RPN3-TRg-6"	"PRE7g7"	"RPN3-TRg-6"	0.475349214706071	0.36969210073864	0.341633082104292	0.395558132516334	0.0705109192213352	0.0442292491328893
"PRE7g7-RPT1-TRg-5"	"PRE7g7-RPT1-TRg-5"	"PRE7g7"	"RPT1-TRg-5"	0.45221145667756	0.582783792439869	0.571032472125213	0.535342573747547	0.0722330281191529	0.0573565997506383
"PRE7g7-KRE5-TRg-2"	"PRE7g7-KRE5-TRg-2"	"PRE7g7"	"KRE5-TRg-2"	0.630201714236031	0.681960658237643	0.585127384491736	0.63242991898847	0.0484550760849837	-0.00373549210186752
"PRE7g7-TBF1-NRg-8"	"PRE7g7-TBF1-NRg-8"	"PRE7g7"	"TBF1-NRg-8"	0.648466966905711	0.697843154021862	0.599648258588654	0.648652793172075	0.0490977114623036	0.0449545643202915
"PRE7g7-UTP22-NRg-4"	"PRE7g7-UTP22-NRg-4"	"PRE7g7"	"UTP22-NRg-4"	0.6240053473027	0.650496212027733	0.608098844882074	0.627533468070836	0.0214177476018573	0.00905807943494985
"PRE7g7-SSC1-NRg-4"	"PRE7g7-SSC1-NRg-4"	"PRE7g7"	"SSC1-NRg-4"	0.595238485856027	0.657859386585086	0.531293972296177	0.594797281579097	0.0632838606553144	0.00733545600193286
"PRE7g7-REB1-TRg-4"	"PRE7g7-REB1-TRg-4"	"PRE7g7"	"REB1-TRg-4"	0.600593556590992	0.550266658281718	0.455883580022753	0.535581264965154	0.0734642083755192	0.108398814801681
"PRE7g7-CDC48-NRg-9"	"PRE7g7-CDC48-NRg-9"	"PRE7g7"	"CDC48-NRg-9"	0.52262039206455	0.469056672407652	0.409508403614475	0.467061822695559	0.0565823740383245	-0.0945566385849425
"PRE7g7-FAS2-TRg-8"	"PRE7g7-FAS2-TRg-8"	"PRE7g7"	"FAS2-TRg-8"	0.405996675490239	0.376762782598624	0.37901534784234	0.387258268643734	0.0162669736245914	0.0406976798746377
"PRE7g7-TAO3-TRg-8"	"PRE7g7-TAO3-TRg-8"	"PRE7g7"	"TAO3-TRg-8"	0.46315297567993	0.501197053811035	0.539322089009449	0.501224039500138	0.0380845638352577	0.0167225709631678
"PRE7g7-CKS1-TRg-5"	"PRE7g7-CKS1-TRg-5"	"PRE7g7"	"CKS1-TRg-5"	0.301711774088059	0.290579254425006	0.171648060710492	0.254646363074519	0.0720938408950096	-0.144770341332677
"PRE7g7-YLR379W-TRg-7"	"PRE7g7-YLR379W-TRg-7"	"PRE7g7"	"YLR379W-TRg-7"	0.72082720299554	0.78574800331798	0.685437059477726	0.730670755263748	0.0508747776847563	0.0701714635846278
"PRE7g7-TEN1-NRg-2"	"PRE7g7-TEN1-NRg-2"	"PRE7g7"	"TEN1-NRg-2"	0.525335594388912	0.606592023843707	0.304599354523435	0.478842324252018	0.156272554233981	0.0399272223166581
"PRE7g7-RPL42A-TRg-2"	"PRE7g7-RPL42A-TRg-2"	"PRE7g7"	"RPL42A-TRg-2"	0.48968253855568	0.628913476387638	0.509981054916682	0.542859023286667	0.0752132575780019	-0.0394749396894943
"PRE7g7-SEC27-TRg-4"	"PRE7g7-SEC27-TRg-4"	"PRE7g7"	"SEC27-TRg-4"	0.0735165798969828	0.278468541463387	0.249232690313581	0.20040593722465	0.110857410669674	-0.0010007308978818
"PRE7g7-TBF1-NRg-4"	"PRE7g7-TBF1-NRg-4"	"PRE7g7"	"TBF1-NRg-4"	0.634605949220981	0.74043224082179	0.517333723611938	0.630790637884903	0.111598183433925	0.123903449609774
"PRE7g7-RPT1-NRg-6"	"PRE7g7-RPT1-NRg-6"	"PRE7g7"	"RPT1-NRg-6"	0.356135348000311	0.473830825964104	0.354982379715103	0.394982851226506	0.0682867825727082	0.0447505991581968
"PRE7g7-COG1-TRg-3"	"PRE7g7-COG1-TRg-3"	"PRE7g7"	"COG1-TRg-3"	0.0582132965601505	0.392692906384797	0.162838300975893	0.204581501306947	0.171102377036442	-0.0179367445915251
"PRE7g7-SUI1-TRg-6"	"PRE7g7-SUI1-TRg-6"	"PRE7g7"	"SUI1-TRg-6"	0.609992270041168	0.72720425221788	0.490097542161313	0.609098021473454	0.118555884496881	-0.00947928617004645
"PRE7g7-TIM23-TRg-6"	"PRE7g7-TIM23-TRg-6"	"PRE7g7"	"TIM23-TRg-6"	0.615519635183492	0.578640294662612	0.509427046442558	0.567862325429554	0.0538612366366551	-0.0694313568156181
"PRE7g7-CDC48-NRg-6"	"PRE7g7-CDC48-NRg-6"	"PRE7g7"	"CDC48-NRg-6"	0.736428529296794	0.652691702981921	0.530406735596532	0.639842322625082	0.103610206068391	0.0933285989798636
"PRE7g7-EPL1-TRg-5"	"PRE7g7-EPL1-TRg-5"	"PRE7g7"	"EPL1-TRg-5"	0.404889210918748	0.567255993180296	0.430593259936113	0.467579488011719	0.0872738723555786	0.118731753320023
"PRE7g7-RPT5-TRg-8"	"PRE7g7-RPT5-TRg-8"	"PRE7g7"	"RPT5-TRg-8"	0.544447245986701	0.721820941155814	0.551836386660611	0.606034857934375	0.100341729359206	0.0996721062970832
"PRE7g7-ATP16-NRg-4"	"PRE7g7-ATP16-NRg-4"	"PRE7g7"	"ATP16-NRg-4"	0.634706556521122	0.702138617690101	0.687935900770225	0.674927024993816	0.0355484719094754	0.0935887984538218
"PRE7g7-RPN6-TRg-3"	"PRE7g7-RPN6-TRg-3"	"PRE7g7"	"RPN6-TRg-3"	0.399282080751887	0.404766284266717	0.280712477974584	0.361586947664396	0.0700930025591303	-0.0802342932638104
"PRE7g7-ERG9-NRg-6"	"PRE7g7-ERG9-NRg-6"	"PRE7g7"	"ERG9-NRg-6"	0.48162411431365	0.499380038450818	0.434663964594061	0.471889372452843	0.0334382483569445	-0.00739594202821958
"PRE7g7-SMX3-TRg-1"	"PRE7g7-SMX3-TRg-1"	"PRE7g7"	"SMX3-TRg-1"	0.454076802057235	0.475784648527321	0.464173680777374	0.464678377120643	0.0108627201193524	0.0145969711515423
"PRE7g7-NCB2-NRg-3"	"PRE7g7-NCB2-NRg-3"	"PRE7g7"	"NCB2-NRg-3"	0.514901084245169	0.66327321308998	0.514741945741269	0.564305414358806	0.085708664792636	0.00423151392451904
"PRE7g7-SEC16-NRg-12"	"PRE7g7-SEC16-NRg-12"	"PRE7g7"	"SEC16-NRg-12"	0.185216763991128	0.4750011844992	0.388176775753774	0.349464908081367	0.148720237749656	-0.0360471897658375
"PRE7g7-RPN6-TRg-2"	"PRE7g7-RPN6-TRg-2"	"PRE7g7"	"RPN6-TRg-2"	0.671791291106683	0.56292155308338	0.502307792394816	0.579006878861626	0.0858790857132752	0.0339560521038362
"PRE7g7-REB1-NRg-4"	"PRE7g7-REB1-NRg-4"	"PRE7g7"	"REB1-NRg-4"	0.636903531255742	0.679455076134336	0.715339200011934	0.677232602467337	0.0392650362944971	0.154243838122225
"PRE7g7-ATP16-TRg-9"	"PRE7g7-ATP16-TRg-9"	"PRE7g7"	"ATP16-TRg-9"	0.734996599091439	1.00264036950147	0.740820771575407	0.826152580056104	0.152870648306873	0.201835940204991
"PRE7g7-ERG9-NRg-7"	"PRE7g7-ERG9-NRg-7"	"PRE7g7"	"ERG9-NRg-7"	0.518020573653183	0.433243054576663	0.466739441617093	0.47266768994898	0.0426985366424403	-0.0332972748141309
"PRE4g9-RPL15A-NRg-4"	"PRE4g9-RPL15A-NRg-4"	"PRE4g9"	"RPL15A-NRg-4"	0.222488631633316	0.504767550154447	0.343124493160565	0.356793558316109	0.141635022035635	-0.0468040458834048
"PRE4g9-RPL15A-NRg-5"	"PRE4g9-RPL15A-NRg-5"	"PRE4g9"	"RPL15A-NRg-5"	0.516091764821264	0.4839914715057	0.537286292522376	0.512456509616447	0.0268327374135215	0.0141610660740409
"PRE4g9-KRE33-TRg-1"	"PRE4g9-KRE33-TRg-1"	"PRE4g9"	"KRE33-TRg-1"	0.710301981783665	0.821941652830831	0.73495718458444	0.755733606399646	0.0586480930249427	0.0525210846555897
"PRE4g9-PMI40-NRg-1"	"PRE4g9-PMI40-NRg-1"	"PRE4g9"	"PMI40-NRg-1"	0.781018798446755	0.884230070858167	0.713398375386069	0.792882414896997	0.0860315412562551	0.0368536147687669
"PRE4g9-NOP19-NRg-3"	"PRE4g9-NOP19-NRg-3"	"PRE4g9"	"NOP19-NRg-3"	0.787431715390447	0.705652283683304	0.658872281562041	0.717318760211931	0.0650689020386453	-0.0257333363253767
"PRE4g9-SRP14-NRg-4"	"PRE4g9-SRP14-NRg-4"	"PRE4g9"	"SRP14-NRg-4"	0.732916721481434	0.644067686312053	0.649772144025964	0.67558551727315	0.0497321369079533	0.0561333804860523
"PRE4g9-SEC27-TRg-2"	"PRE4g9-SEC27-TRg-2"	"PRE4g9"	"SEC27-TRg-2"	0.177462360613261	0.295910984792958	0.183255163206076	0.218876169537432	0.0667769511999435	0.0225671368025834
"PRE4g9-GPI14-TRg-3"	"PRE4g9-GPI14-TRg-3"	"PRE4g9"	"GPI14-TRg-3"	0.783259381004642	0.791617880106139	0.800547059260326	0.791808106790369	0.00864540886896365	0.011987117515733
"PRE4g9-PAH1-TRg-7"	"PRE4g9-PAH1-TRg-7"	"PRE4g9"	"PAH1-TRg-7"	0.466021909769969	0.386298590684635	0.434101743975517	0.428807414810041	0.0401244855727748	-0.0316669562958047
"PRE4g9-PAH1-TRg-6"	"PRE4g9-PAH1-TRg-6"	"PRE4g9"	"PAH1-TRg-6"	0.592175115379645	0.480385834452113	0.429224247714845	0.500595065848868	0.0833340032244551	0.0438493592745285
"PRE4g9-PAH1-TRg-5"	"PRE4g9-PAH1-TRg-5"	"PRE4g9"	"PAH1-TRg-5"	0.550294130215505	0.600530023089701	0.511906711865607	0.554243621723605	0.0444434661728817	0.0557777185163785
"PRE4g9-PAH1-TRg-3"	"PRE4g9-PAH1-TRg-3"	"PRE4g9"	"PAH1-TRg-3"	0.558060508002542	0.450274671507689	0.525700731630784	0.511345303713671	0.0553082757843379	-0.0505175681800158
"PRE4g9-COG3-TRg-1"	"PRE4g9-COG3-TRg-1"	"PRE4g9"	"COG3-TRg-1"	0.569426454205072	0.607445034110056	0.594853640016352	0.59057504277716	0.0193670570879865	0.00747878002015778
"PRE4g9-HTS1-NRg-5"	"PRE4g9-HTS1-NRg-5"	"PRE4g9"	"HTS1-NRg-5"	0.777730844797446	0.907437047253	0.768724223801521	0.817964038617322	0.0776166493813094	0.0608278892433393
"PRE4g9-MSN5-TRg-7"	"PRE4g9-MSN5-TRg-7"	"PRE4g9"	"MSN5-TRg-7"	0.243734358339555	NA	NA	NA	NA	NA
"PRE4g9-ERG26-TRg-1"	"PRE4g9-ERG26-TRg-1"	"PRE4g9"	"ERG26-TRg-1"	0.692654253396692	0.467273956284446	0.573113030687819	0.577680413456319	0.112759546472202	-0.0413383797776091
"PRE4g9-SMD2-TRg-5"	"PRE4g9-SMD2-TRg-5"	"PRE4g9"	"SMD2-TRg-5"	0.883351360235234	0.80005094911588	0.838217624643955	0.840539977998356	0.0416987363956075	0.000856301430768536
"PRE4g9-SMD2-TRg-4"	"PRE4g9-SMD2-TRg-4"	"PRE4g9"	"SMD2-TRg-4"	0.87996586261219	0.867012710772039	0.798972980570327	0.848650517984852	0.0435067733614799	0.0167008195479457
"PRE4g9-SMD2-TRg-1"	"PRE4g9-SMD2-TRg-1"	"PRE4g9"	"SMD2-TRg-1"	0.789539477609144	0.780303436885878	0.752250693426424	0.774031202640482	0.0194195532461025	-0.0013412813359811
"PRE4g9-PRE7-TRg-4"	"PRE4g9-PRE7-TRg-4"	"PRE4g9"	"PRE7-TRg-4"	0.363262646229403	0.26986357257487	0.499540698659631	0.377555639154634	0.115503734990299	-0.0160248907081277
"PRE4g9-PRE7-TRg-7"	"PRE4g9-PRE7-TRg-7"	"PRE4g9"	"PRE7-TRg-7"	0.661902535092508	0.664537915707431	0.671850326238376	0.666096925679438	0.00515388409261073	-0.011490053651344
"PRE4g9-SEC6-TRg-3"	"PRE4g9-SEC6-TRg-3"	"PRE4g9"	"SEC6-TRg-3"	0.6399623359935	0.528464590024199	0.53312595117534	0.567184292397679	0.0630707126499429	0.00694653859749272
"PRE4g9-ESF2-NRg-1"	"PRE4g9-ESF2-NRg-1"	"PRE4g9"	"ESF2-NRg-1"	0.79721609344988	0.667090148631553	0.699085371029403	0.721130537703612	0.0678062121710528	0.0425095836512231
"PRE4g9-ESF2-NRg-3"	"PRE4g9-ESF2-NRg-3"	"PRE4g9"	"ESF2-NRg-3"	0.687803646913204	0.642169491604348	0.681801906993515	0.670591681837022	0.0247965903650614	0.0297569380404525
"PRE4g9-AFG2-TRg-2"	"PRE4g9-AFG2-TRg-2"	"PRE4g9"	"AFG2-TRg-2"	0.743973914122259	0.841853592433107	0.756276091925994	0.780701199493787	0.0533155443218246	-0.0223131976776304
"PRE4g9-RRP36-TRg-3"	"PRE4g9-RRP36-TRg-3"	"PRE4g9"	"RRP36-TRg-3"	0.63224026992509	0.50288106799882	0.52894891153699	0.554690083153633	0.068413498067987	0.0178783121615944
"PRE4g9-RRP36-TRg-5"	"PRE4g9-RRP36-TRg-5"	"PRE4g9"	"RRP36-TRg-5"	0.656571248489802	0.699855424881512	0.619973935095685	0.658800202822333	0.0399873640124372	-0.0104031202957597
"PRE4g9-GCR1-NRg-2"	"PRE4g9-GCR1-NRg-2"	"PRE4g9"	"GCR1-NRg-2"	0.700024217509942	0.743296865355213	0.613060326534735	0.685460469799963	0.06632847104754	-0.0337757669678517
"PRE4g9-PRE4-NRg-4"	"PRE4g9-PRE4-NRg-4"	"PRE4g9"	"PRE4-NRg-4"	0.366734482953193	0.4223284923386	0.324945266259844	0.371336080517212	0.0488544184847429	-0.0539936993376435
"PRE4g9-PRE4-NRg-9"	"PRE4g9-PRE4-NRg-9"	"PRE4g9"	"PRE4-NRg-9"	0.704116872399695	0.727377611044635	0.614471405032528	0.681988629492286	0.0596170880674248	-0.011178417509878
"PRE4g9-DSN1-NRg-2"	"PRE4g9-DSN1-NRg-2"	"PRE4g9"	"DSN1-NRg-2"	0.663864473669343	0.683117994761515	0.763796985550339	0.703593151327066	0.0530193432626169	-0.0488384026182965
"PRE4g9-GPI11-TRg-3"	"PRE4g9-GPI11-TRg-3"	"PRE4g9"	"GPI11-TRg-3"	0.7322229033929	0.665923813970397	0.543339675221577	0.647162130861625	0.095829113717651	0.0453307348160858
"PRE4g9-POP3-TRg-1"	"PRE4g9-POP3-TRg-1"	"PRE4g9"	"POP3-TRg-1"	0.776813242755973	0.782060410663368	0.681107145230458	0.7466602662166	0.0568312585293504	-0.0252391926546045
"PRE4g9-MNE1-TRg-5"	"PRE4g9-MNE1-TRg-5"	"PRE4g9"	"MNE1-TRg-5"	0.38608133147435	0.36138257878319	0.358207256717744	0.368557055658428	0.0152592873263858	-0.0472806235905414
"PRE4g9-RRP12-NRg-1"	"PRE4g9-RRP12-NRg-1"	"PRE4g9"	"RRP12-NRg-1"	0.709999842078792	0.656132419171404	0.763040456442998	0.709724239231065	0.0534545514995066	-0.0103573513403098
