"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-SMD2-NRg-3"	"PRE7g7-SMD2-NRg-3"	"PRE7g7"	"SMD2-NRg-3"	1.08569874040555	1.03453962494541	1.0305043720716	1.05024757914085	0.0307678312966699	0.109083605915812
"PRE7g7-RSC4-TRg-2"	"PRE7g7-RSC4-TRg-2"	"PRE7g7"	"RSC4-TRg-2"	0.682341275306266	0.882965494133282	1.03519884440287	0.866835204614139	0.176980947271647	0.0702196703814816
"PRE7g7-RSC4-TRg-1"	"PRE7g7-RSC4-TRg-1"	"PRE7g7"	"RSC4-TRg-1"	0.594645069859271	0.794963063358832	0.717706558892141	0.702438230703414	0.101028045681293	0.0823425268951639
"PRE7g7-TIF34-TRg-2"	"PRE7g7-TIF34-TRg-2"	"PRE7g7"	"TIF34-TRg-2"	0.745003207508786	0.665361527761433	0.992908197091943	0.801090977454054	0.170824716011626	-0.120878014430026
"PRE7g7-BET1-NRg-1"	"PRE7g7-BET1-NRg-1"	"PRE7g7"	"BET1-NRg-1"	0.650105792606538	0.76207358693489	0.867212703465245	0.759797361002224	0.108571352524618	0.0904994063356669
"PRE7g7-CDC8-NRg-2"	"PRE7g7-CDC8-NRg-2"	"PRE7g7"	"CDC8-NRg-2"	0.966998493374173	0.889436838444422	1.26031540637874	1.03891691273245	0.195619330129968	0.0288969802855812
"PRE7g7-PRP42-TRg-2"	"PRE7g7-PRP42-TRg-2"	"PRE7g7"	"PRP42-TRg-2"	1.04680401276303	1.01356866201865	1.1844242529393	1.081598975907	0.0905865626478515	0.0730809575302362
"PRE7g7-RRB1-TRg-2"	"PRE7g7-RRB1-TRg-2"	"PRE7g7"	"RRB1-TRg-2"	0.864206548729971	0.94783072814721	NA	NA	NA	NA
"PRE7g7-SPC24-TRg-1"	"PRE7g7-SPC24-TRg-1"	"PRE7g7"	"SPC24-TRg-1"	0.649878063011368	0.756715600449154	0.94079242502192	0.782462029494147	0.147156211090216	-0.0458149709802249
"PRE7g7-ILS1-NRg-1"	"PRE7g7-ILS1-NRg-1"	"PRE7g7"	"ILS1-NRg-1"	1.03669427291797	1.00912344718472	1.21281456772803	1.08621076261024	0.110505340190559	0.00810627943329645
