"strain"	"gi_score_method1"	"zscore_method1"	"gi_score_method2"	"qval_method2"
"90"	"PRE7g7-NOP10-TRg-1"	0.0453389905608717	0.535305857680172	0.0475440556686866	0.728404922013824
"91"	"PRE7g7-BFR2-TRg-3"	0.0878906043616665	1.07994283745779	0.0874796500207856	0.394118798852861
"92"	"PRE7g7-MCM2-TRg-6"	0.109552811680796	1.35720703770269	0.112368434526228	0.557444057312749
"93"	"PRE7g7-MCM2-TRg-4"	0.0625417785224354	0.755491971490167	0.0648208768760008	0.752719842489029
"94"	"PRE7g7-MPP10-TRg-1"	-0.0638113921186517	-0.861758306383003	-0.0637770449284843	0.697460993584924
"95"	"PRE7g7-RET2-TRg-4"	0.227071074241255	2.86137540812641	0.217920808118069	0.39468632590624
"96"	"PRE7g7-RET2-TRg-1"	0.145583938266913	1.81838540930845	0.142083657244071	0.615302764057511
"97"	"PRE7g7-RPS2-NRg-1"	-0.0373125791757319	-0.522588245372197	-0.036254162272074	0.60091860970944
"98"	"PRE7g7-RPS2-NRg-2"	-0.102873687300753	-1.3617339493929	-0.103368047105095	0.267589282324878
"99"	"PRE7g7-ORC4-NRg-3"	0.0103066615151692	0.0869115388336656	0.0105528493570711	0.957654140460273
"100"	"PRE7g7-TIP20-TRg-7"	-0.137769079713445	-1.80837555553213	-0.135613009153759	0.425535665647257
"101"	"PRE7g7-SMT3-TRg-1"	-0.0965378932629363	-1.28063931111657	-0.0936151395044848	0.3833017849678
"102"	"PRE7g7-MSS18-NRg-6"	0.0525471616327522	0.627566436578264	0.0529724753502691	0.538619672192415
"103"	"PRE7g7-YEF3-NRg-9"	0.0224972245048518	0.242943961941564	0.0140699774099076	0.912740543032022
"104"	"PRE7g7-ASK1-NRg-1"	-0.0302110613973952	-0.431692769286679	-0.0267399041632534	0.820814739500301
"105"	"PRE7g7-SMC1-TRg-1"	0.050044743908301	0.595536882118414	0.051816815134191	0.675537609909453
"106"	"PRE7g7-NIP1-NRg-1"	-0.0114998669073841	-0.192199891230881	-0.00915041296297814	0.963418609767654
"107"	"PRE7g7-RPP1-NRg-1"	0.0416436447295878	0.488007487230432	0.0451980542099606	0.790422214253596
"108"	"PRE7g7-YDJ1-TRg-6"	0.166542998830974	2.0866497223384	0.165426234873489	0.206145160527602
"109"	"PRE7g7-SUB2-NRg-1"	-0.0448563040800298	-0.619143726613974	-0.0411544175120863	0.5777075873028
"110"	"PRE7g7-TIM10-NRg-8"	0.0618559353098016	0.746713559990229	0.0609320780712605	0.6503968074474
"111"	"PRE7g7-TIM10-NRg-4"	0.00497547845544299	0.0186753620840865	0.00824465134529658	0.951657583860834
"112"	"PRE7g7-TIM10-NRg-7"	0.00638068912878609	0.0366612768055291	0.00476060573562235	0.985758700576659
"113"	"PRE7g7-SKI6-TRg-4"	0.0488151420757241	0.579798662845255	0.0514976668361496	0.4845183774174
"114"	"PRE7g7-TUB4-TRg-1"	0.0652058430420804	0.789590514983835	0.067209716504733	0.193074325560502
"115"	"PRE7g7-CDC37-NRg-2"	-0.00832606546972636	-0.151576998818103	-0.00611160899771379	0.971660243968263
"116"	"PRE7g7-ISD11-TRg-3"	-0.101027440650413	-1.33810301957028	-0.100817671829003	0.746153295920412
"117"	"PRE7g7-YOS1-TRg-4"	0.0516077347621409	0.615542295357042	0.0554178333651714	0.793748751600068
"118"	"PRE7g7-SSC1-TRg-6"	-0.114192918878019	-1.50661381525431	-0.112869998294337	0.342578896053058
"119"	"PRE7g7-MTR3-TRg-5"	0.126973549383131	1.5801827869214	0.128631472685301	0.668063791990313
"120"	"PRE7g7-MTR3-TRg-6"	-0.0408419806168079	-0.567762619963238	-0.0367964335010362	0.802142278537714
"121"	"PRE7g7-TFA1-TRg-2"	0.118918839100861	1.47708697716771	0.119682620188189	0.424109968936044
"122"	"PRE7g7-CDC3-NRg-3"	0.0214675526264225	0.229764734835042	0.0207457247349819	0.598642484896571
"123"	"PRE7g7-ERG25-TA-18"	-0.043263685311706	-0.598759092555728	-0.0446776557050051	0.724616441680004
"124"	"PRE7g7-RPB11-TRg-4"	-0.0511092626039638	-0.699178116404532	-0.0498573416897959	0.736120637573905
"125"	"PRE7g7-RPB11-TRg-1"	-0.0253916527041151	-0.370007019662466	-0.0325347591674599	0.897894430033805
"126"	"PRE7g7-RPB11-TRg-2"	-0.0310106146134644	-0.44192660555926	-0.0330844608277026	0.664618477328809
"127"	"PRE7g7-DED1-TRg-3"	-0.00296518600690443	-0.0829607246327833	0.00024830299867203	0.996119302779675
"128"	"PRE7g7-DED1-TRg-1"	-0.0484019089147459	-0.6645254956276	-0.0437871508088617	0.713305179545164
"129"	"PRE7g7-DED1-TRg-6"	-0.0245159033710837	-0.358797915490357	-0.0209985657370222	0.2014104663333
"130"	"PRE7g7-DED1-TRg-4"	0.0392744417966308	0.457683007977383	0.0417168567385645	0.512862169978098
"131"	"PRE7g7-RPL10-NRg-5"	-0.0426788608625038	-0.591273665018133	-0.0406765010316177	0.845763651489547
"132"	"PRE7g7-RPL10-NRg-4"	0.109592659169706	1.35771706338851	0.113023458576921	0.423945196802003
"133"	"PRE7g7-EFB1-NRg-1"	0.0780566371350393	0.954073528843169	0.0806906547705148	0.340653354365454
"134"	"PRE7g7-EFB1-NRg-5"	-0.000165162298685462	-0.0471219791767505	0.00258554024095348	0.996575304138518
"135"	"PRE7g7-EFB1-NRg-4"	-0.0268675779783488	-0.388898041927786	-0.0239135292176826	0.889466267344843
"136"	"PRE7g7-RPT3-NRg-1"	-0.310599465794684	-4.02050832985541	-0.306740584962921	0.268770869808645
"137"	"PRE7g7-SAC6-TRg-8"	-0.00774997793448029	-0.14420339891769	-0.00780527028492269	0.917226978408501
"138"	"PRE7g7-SAC6-TRg-4"	-0.0859564269300922	-1.14520242987117	-0.0812957542730122	0.499147496616497
"139"	"PRE7g7-SAC6-TRg-5"	-0.025896184464372	-0.376464745458592	-0.0251950205853291	0.874502510408532
"140"	"PRE7g7-SAC6-TRg-3"	-0.0659016392224316	-0.888512306241178	-0.0623456447113424	0.288286883470203
"141"	"PRE7g7-DIM1-TRg-5"	0.0120274409786727	0.108936558478123	0.0128076576939288	0.965922531182498
"142"	"PRE7g7-DIM1-TRg-7"	-0.0369564717017988	-0.518030267853715	-0.033971148792003	0.608025378500153
"143"	"PRE7g7-RPC17-NRg-1"	0.0502171834267507	0.597744012004543	0.054467779635377	0.577102654479294
"144"	"PRE7g7-RPC17-NRg-2"	0.0648712595792678	0.785308032831151	0.0673698595956246	0.473264126471317
"145"	"PRE7g7-YDR341C-TRg-1"	-0.0432628036661354	-0.598747807982996	-0.0413601000313193	0.443798379895732
"146"	"PRE7g7-RAP1-NRg-8"	0.0600898773339364	0.724109000581734	0.0644317221234581	0.56652019078004
"147"	"PRE7g7-RAP1-NRg-5"	0.0235735679058672	0.256720558567886	0.0242029679704068	0.933813132411367
"148"	"PRE7g7-RAP1-NRg-2"	0.0401608296108857	0.469028278789614	0.0442794390046686	0.193074325560502
"149"	"PRE7g7-SEC26-NRg-3"	0.0167842472394155	0.169821031799552	0.0173299467744498	0.934806806969853
"150"	"PRE7g7-SPP41-TRg-3"	0.129804151134615	1.61641291431678	0.125608107497355	0.486421719754022
"151"	"PRE7g7-TAP42-NRg-1"	-0.076018309510464	-1.01800005673813	-0.0720168591991501	0.201983044077313
"152"	"PRE7g7-PGA2-TRg-6"	0.0689220602783216	0.837156027803612	0.0707555366087601	0.746137572711153
"153"	"PRE7g7-BRL1-TRg-1"	0.237215365903172	2.9912166968398	0.234327380852593	0.565897340075582
"154"	"PRE7g7-FOL2-TRg-1"	0.0665319900828583	0.806564459201594	0.0704855154632462	0.764734766191397
"155"	"PRE7g7-NAB3-NRg-5"	0.00847484457866832	0.0634653013191043	0.00974534278971913	0.974740502169952
"156"	"PRE7g7-SNF4-TRg-4"	-0.00763893335063515	-0.142782090032692	-0.0166363861499768	0.814617573701858
"157"	"PRE7g7-HRR25-TRg-2"	-0.0976209156959325	-1.29450139563586	-0.100429476470519	0.760384858177923
"158"	"PRE7g7-TRS23-TRg-4"	0.0501899603233914	0.597395571429217	0.0474703802230355	0.726989042152885
"159"	"PRE7g7-CTR86-TRg-4"	0.00455415150512473	0.0132826115577607	0.00564700886335342	0.980896285156074
"160"	"PRE7g7-RPB5-TRg-5"	-0.0948004197762051	-1.25840061726381	-0.104332383220023	0.360673437361171
"161"	"PRE7g7-SPN1-NRg-2"	-0.0709011971314868	-0.952503865587401	-0.076696101214297	0.760580229765321
"162"	"PRE7g7-SPN1-NRg-1"	-0.0294098110844879	-0.421437211118882	-0.0337574082109856	0.677503227573881
"163"	"PRE7g7-SEC61-NRg-1"	-0.0161482664643869	-0.251696819064869	-0.0134568143818777	0.619531594757177
"164"	"PRE7g7-SEC61-NRg-7"	0.105221031229961	1.30176265825218	0.107550646310382	0.458661332899865
"165"	"PRE7g7-TUS1-TRg-3"	0.115850624477581	1.4378155372276	0.113791363781179	0.787466363758138
"166"	"PRE7g7-OLE1-NRg-2"	-0.137047700653783	-1.79914230496334	-0.136963474634163	0.529486609815984
"167"	"PRE7g7-AFG2-TRg-1"	0.0666474835109478	0.808042710817462	0.0655318805302878	0.582672742948875
"168"	"PRE7g7-TOA2-NRg-1"	0.136708667801259	1.70478688578939	0.135524635491846	0.441127522960636
"169"	"PRE7g7-USO1-TRg-1"	0.113164164081476	1.40343033897692	0.108163038896571	0.532846516665101
"170"	"PRE7g7-UTP22-NRg-2"	0.0287345144704456	0.322777802903778	0.0310142168951921	0.728914144601727
"171"	"PRE7g7-RIB1-TRg-3"	-0.0217745037817356	-0.32370952613582	-0.0178599543575054	0.920378959892775
"172"	"PRE7g7-RIB1-TRg-7"	0.12603362689334	1.56815230205046	0.130542266854921	0.382479129117327
"173"	"PRE7g7-RIB1-TRg-4"	0.00806756287429367	0.0582523221257007	0.010039156985102	0.959995089417977
"174"	"PRE7g7-COG1-TRg-1"	0.0532703260944862	0.63682253930013	0.0406599368213424	0.741477593785707
"175"	"PRE7g7-RPL32-NRg-2"	-0.0199877154005278	-0.300839629073901	-0.0174997358671689	0.922786021351006
"176"	"PRE7g7-GLC7-NRg-3"	-0.171802931246748	-2.24398991779991	-0.169504021765316	0.2550514701738
"177"	"PRE7g7-GLC7-NRg-4"	-0.0389938470213061	-0.544107538292497	-0.0412632011557686	0.820528516084769
"178"	"PRE7g7-HSF1-TRg-2"	0.078434908189941	0.958915187865631	0.0792264336731108	0.465373212233561
"179"	"PRE7g7-DAM1-NRg-5"	-0.0497223249754963	-0.68142608648988	-0.0464256700992503	0.562087547124731
"180"	"PRE7g7-SEC18-TRg-4"	0.101713355506407	1.25686636075665	0.100570583461069	0.546192810126308
"181"	"PRE7g7-SEC18-TRg-5"	0.162364167894472	2.0331630115661	0.15992216666379	0.386688438545908
"182"	"PRE7g7-PAB1-NRg-3"	0.222629391256708	2.80452433739715	0.22029588252204	0.511382856537106
"183"	"PRE7g7-POP8-TRg-2"	-0.0326219498841246	-0.462550800433042	-0.0289349810954361	0.735422647503202
"184"	"PRE7g7-PAB1-NRg-4"	-0.00215348572721374	-0.0725714127048036	-0.00612771420420273	0.931890356140455
"185"	"PRE7g7-BIG1-TRg-4"	-0.0587470331866673	-0.796937330000334	-0.0597199293668441	0.857840546967472
"186"	"PRE7g7-BIG1-TRg-5"	0.0640635290836896	0.774969531930916	0.0643650948920032	0.428534784950602
"187"	"PRE7g7-BIG1-TRg-6"	-0.0892383608405414	-1.18720935776783	-0.0870821184678568	0.678519815555725
"188"	"PRE7g7-RPO41-NRg-1"	0.0308380081676553	0.349701351787091	0.0307038059728658	0.867001571054287
"189"	"PRE7g7-RVB2-NRg-2"	0.0687946461178041	0.835525197445685	0.0711500643771481	0.525079169795522
"190"	"PRE7g7-PET117-NRg-8"	0.0738341960806357	0.900028632827581	0.0708307433076351	0.68354422776833
"191"	"PRE7g7-VPS45-NRg-9"	0.00522357947040619	0.0218509170254785	-0.00360459561599519	0.982961575767498
"192"	"PRE7g7-YCG1-NRg-1"	0.0202881600942251	0.214669166668923	0.0206890922184812	0.911477069014031
"193"	"PRE7g7-NOC4-NRg-1"	-0.0195814102994282	-0.295639149859009	-0.0154061886082319	0.897159052476211
"194"	"PRE7g7-NMD3-NRg-2"	0.0248566548662509	0.273143357716396	0.0250867583437213	0.546186777325697
"195"	"PRE7g7-DRS1-TRg-2"	0.00299035914756762	-0.00673306048246901	0.00596014350532921	0.962165344130091
"196"	"PRE7g7-HTB1-NRg-2"	0.0291674487789866	0.328319121156706	0.0258532161151824	0.865755249014424
"197"	"PRE7g7-IPI1-TRg-2"	-0.0532158422278503	-0.726141163432215	-0.0517343168990211	0.735531318840144
"198"	"PRE7g7-SEC18-NRg-1"	-0.15111241055544	-1.97916276571832	-0.159192202314879	0.636803383828303
"199"	"PRE7g7-SEC18-NRg-2"	-0.0863991543650903	-1.15086909469358	-0.0946667920991179	0.472669129512892
"200"	"PRE7g7-JIP5-NRg-2"	0.0277759744768525	0.310509024343449	0.0313019970530919	0.623624610016082
"201"	"PRE7g7-YPT1-TRg-3"	-0.0112546123839676	-0.189060769797422	-0.0179691639890714	0.933732099143562
"202"	"PRE7g7-YPT1-TRg-2"	-0.0684722683933739	-0.921414929261414	-0.0781226482339897	0.300189346444298
"203"	"PRE7g7-CLF1-NRg-2"	0.00280541586881267	-0.00910023154307363	0.00633343937920509	0.954020468235553
"204"	"PRE7g7-SNF2-NRg-7"	0.166111643497252	2.08112861408457	0.164445431749417	0.418684424784088
"205"	"PRE7g7-SNF2-NRg-4"	-0.162844745286365	-2.12933012208475	-0.158756492668019	0.24948258067754
"206"	"PRE7g7-RPL25-NRg-1"	-0.137893636329483	-1.80996981091074	-0.139546819136273	0.481749744914741
"207"	"PRE7g7-NOP56-TRg-1"	0.0312802599267441	0.355361928222548	0.0353469976166553	0.863616790505157
"208"	"PRE7g7-NOP56-TRg-2"	-0.0487365433909039	-0.66880863072272	-0.045071740963441	0.49346100858296
"209"	"PRE7g7-TRS31-TRg-1"	-0.00503016199269901	-0.109391268242282	-0.011273007201134	0.870872628615194
"210"	"PRE7g7-DBF4-TRg-2"	0.0153241958386835	0.1511331862824	0.0132375919604203	0.882221697470238
"211"	"PRE7g7-DBF4-TRg-1"	0.00964398057411853	0.0784295915218745	0.0100752814715224	0.883182490556293
"212"	"PRE7g7-RPC19-TRg-4"	-0.0210038107837204	-0.313845084595723	-0.0179439884031201	0.791009963706701
"213"	"PRE7g7-RPC19-TRg-6"	0.029081763198886	0.3272223934092	0.0325904960502368	0.569200019652855
"214"	"PRE7g7-RPC19-TRg-3"	0.0556271561529956	0.666988652644853	0.057170585444844	0.543940558741759
"215"	"PRE7g7-ROK1-NRg-1"	0.112498425830092	1.39490925979403	0.115912214525662	0.267288802997046
"216"	"PRE7g7-CDC33-TRg-4"	-0.040822990916013	-0.567519562359448	-0.0382448122758209	0.555392974104452
"217"	"PRE7g7-DHR2-TRg-3"	0.0290520496056137	0.326842075948765	0.0263436378432774	0.83401317777615
"218"	"PRE7g7-RRP42-NRg-5"	0.120446798139252	1.49664400266125	0.123281539382505	0.453136754869051
"219"	"PRE7g7-CLF1-TRg-1"	-0.0374554810643838	-0.524417310032453	-0.0351385116243933	0.637109575745244
"220"	"PRE7g7-ERG11-NA-16"	-0.0706445338373632	-0.94921871823704	-0.0663209133561826	0.643832330599088
"221"	"PRE7g7-VAS1-NRg-4"	-0.00932429265720913	-0.164353751377188	-0.00735818490757497	0.948741134233096
"222"	"PRE7g7-PIK1-NRg-2"	-0.0635310056250054	-0.858169515278983	-0.0564015302954954	0.674151609656302
"223"	"PRE7g7-SAR1-NRg-7"	-0.0710647755198591	-0.954597577939112	-0.0736000999510099	0.708279646477764
"224"	"PRE7g7-SAR1-NRg-4"	0.091596406951659	1.12737504860057	0.0896739329136396	0.542796635339007
"225"	"PRE7g7-RPS3-TRg-1"	0.00555054246529174	0.026035861428931	0.00552260281540754	0.990779011406558
"226"	"PRE7g7-YTM1-TRg-2"	-0.037423001976609	-0.524001595781181	-0.033475111081872	0.661377682768924
"227"	"PRE7g7-SUI3-NRg-5"	0.105146685201902	1.30081107046118	0.103453069522113	0.376041636287747
"228"	"PRE7g7-SUI3-NRg-2"	0.0989483469747457	1.22147579007716	0.103374455716782	0.632534490760276
"229"	"PRE7g7-RRP7-TRg-4"	-0.0662292408646719	-0.89270542497541	-0.0628403931513477	0.526078536969805
"230"	"PRE7g7-RRP7-TRg-6"	-0.0272238758312719	-0.393458456191408	-0.0251014556813383	0.906821347734885
"231"	"PRE7g7-NIP7-TRg-2"	-0.0368149886672965	-0.516219363737085	-0.0337330939640697	0.638235402636154
"232"	"PRE7g7-MDM35-TRg-1"	0.0756771391242822	0.923617278322739	0.0728085903142252	0.565746001960176
"233"	"PRE7g7-ALA1-NRg-1"	-0.105379183157072	-1.3938029022279	-0.102366703483247	0.523517204401111
"234"	"PRE7g7-DOA4-NRg-2"	0.0360885603364943	0.416905497998529	0.0390850057551535	0.666456932239939
"235"	"PRE7g7-RPS13-NRg-1"	-0.0545070661751728	-0.742668111485901	-0.0569996923192692	0.58784414156532
"236"	"PRE7g7-YSF3-TRg-2"	0.0296032276878819	0.333896848711356	0.0333115256107006	0.924965594663546
